-3.845187807110050926e+00,-4.619477336386808020e-01,2.500649998237349791e-01,-2.560386039640434319e+00,-1.611136167950462550e+00,1.736412390697296360e+00,1.487265495756219025e+00,7.279673852673113288e+00,-3.586298603069735691e+00,1.619477001077029854e-01
-4.565052957106672693e+00,-5.180135981767762132e+00,2.764293374641056289e+00,-2.495141038096789998e+00,4.751029877061228035e-01,-1.262642339561352856e-01,4.692399987205135403e+00,2.401989305868482916e+00,-8.074263017579141888e-01,1.521768265378341312e+00
-3.179388349760074561e+00,5.363328442662805173e+00,-2.473031178396468022e+00,3.013919868426683024e+00,8.615852413604443427e-01,1.392838108752130211e+00,-7.989978051123216574e-01,2.062627520676301174e+00,-2.001006158210202557e+00,-4.091693121078151307e+00
-2.750362497401397377e+00,5.270359859558880089e+00,-3.080145109862314712e+00,3.357160424027142653e+00,-7.981269149240688421e-01,9.380655664222103951e-01,8.668178000289117335e-02,1.893068672821073051e+00,-1.751701099043430077e+00,-3.291481732294414542e+00
-4.538282629051536787e+00,1.412371474351857614e+00,-3.177696165219458635e+00,3.033258940486120991e+00,-7.487397692129889037e-01,4.720550782600184903e+00,2.892181795741635142e-01,4.563202486478076025e+00,-5.405553028355370770e+00,-8.895959682158718351e-01
-3.122069013013970107e+00,3.344428807809890714e+00,-2.192013534449870349e-01,-5.657849928813448059e+00,8.786549276508594630e+00,1.650162094101688126e-01,3.745901473970661755e+00,2.127871425183002430e+00,-4.361300352957186988e-02,-8.479886968061691732e+00
2.100131989707733737e+00,5.703943045416963287e+00,-6.084422744734183652e+00,-7.862509486021735938e-01,4.678803131973836571e+00,2.684478781251527835e+00,-3.094103965380782029e+00,-3.585996950199842104e+00,-1.903073907856196456e+00,1.070827356745212455e+00
-1.352361660246060637e+00,2.534215792930865518e+00,-1.383590289182393462e+00,8.121281357343832497e-01,1.289347201927739661e+00,1.572666282887439593e+00,-5.689017107033578213e-02,1.304473272679388174e+00,-1.561939954656736518e+00,-2.894118515420814219e+00
-2.709729094273143346e+00,1.607384315189563040e+00,-2.506039014510406560e+00,-2.025528808024319005e+00,2.714821609667978919e+00,2.309068906600259652e+00,6.823362124623599811e-01,2.135604614636349652e+00,-2.968924529166770299e+00,2.920059574998958851e-01
-1.245048125845642062e+00,3.679495796223818616e+00,-3.120508169266031473e+00,-4.373941393070708727e+00,6.301308439644344617e+00,9.550029425372486003e-01,1.284358005814283388e+00,2.274421141692073434e-01,-1.034872336381340574e+00,-2.382980032880368526e+00
5.168513869193702703e-01,1.875283315764818326e+00,-3.643503606472222600e+00,-1.349470804692828096e+00,-1.468583789726835676e+00,6.324614964614738710e-02,3.027873421408003196e+00,2.692833406997351631e+00,-5.214634561407365254e-01,-1.375369555775250774e+00
-7.676852229828909913e-01,-6.681276388590049464e-01,-3.966915212507501565e+00,-2.717856463289535895e+00,2.014813240746661904e+00,1.669299580302322283e+00,3.433342459472441988e+00,-1.140582742529659299e+00,-1.762557386952266825e+00,3.040052386990282685e+00
-3.957430355603719363e+00,2.278174929623673961e+00,-1.393980323098730878e+00,-4.037134797554244869e+00,8.303072908289323095e+00,1.184826927292306209e+00,4.138599805010017008e+00,1.603958113973931177e-01,-9.621209654465019412e-01,-5.593576402648977819e+00
-2.858128763868080568e+00,-1.461121950360393384e-01,-2.707216606322617736e-01,-4.176605289140752575e+00,4.114282611659291433e+00,2.021418522226667847e+00,1.976870745227643056e+00,3.776476027902845090e+00,-2.406511038532698876e+00,-2.259614743350539356e+00
-2.407845653679487441e+00,-4.522273599367167662e+00,7.512976365919712407e-01,-2.277480644511797436e+00,-4.078345161397010088e-01,-8.212463149138784502e-01,4.826898763330973452e+00,-4.317316881133592688e-02,1.359846236791781848e-01,3.437469027494444163e+00
1.574990614208218176e+00,3.198157749242454884e+00,-3.892774930998712080e+00,-7.920870447342167608e-01,1.223739682340237778e+00,1.064653066976461560e+00,-2.093376040787916281e+00,-2.009001270648241189e+00,-1.094666981573936937e+00,2.988187499488049070e+00
-1.213954691633489347e+00,7.338825483421942408e-01,8.014976886547628965e-01,-5.518542104537118576e-01,5.207269526463278453e-01,-1.391633502730655891e-01,-1.493557990625504317e+00,1.114784412384437928e+00,-4.618321907348672539e-01,7.341456807762369863e-01
1.533981499638684909e+00,1.402432364786818653e+00,-6.401589964171762404e+00,-9.103816482622278272e+00,3.627456423397234175e+00,2.754156523607889540e+00,5.948222121844082722e+00,4.219399313913527294e+00,-2.951869214215548709e+00,-1.702098577445212868e+00
-1.558978995506777210e+00,-1.036682996640706733e+00,8.327969523920728534e-01,-1.885915823919049217e+00,8.670326342858061253e-01,1.101847643265273291e+00,6.062346551500468195e-01,3.198701780031456110e+00,-1.441930742533259036e+00,-7.592828651802392415e-01
4.103909407405808452e+00,9.165251828005693824e-02,-9.928021177192931646e-01,7.226013387298735324e-02,6.361020671592996223e-01,-7.533818410929598031e-01,2.253937923942430643e-01,-3.717438764490680114e+00,2.244938421503320569e+00,-8.850135249795130221e-01
-5.405821909433143446e+00,1.261606113505422400e+00,1.786399368924776354e+00,2.154391814833616081e+00,1.724199341655548778e+00,5.180537432906930917e-01,-4.728065257089838269e+00,2.312790241203401820e-01,-1.960113759362684505e+00,4.057585549493524013e+00
-2.778551923617669672e+00,1.350614660116548293e+00,8.006543669998791302e-01,7.397205150018635322e-01,-8.940265740329778055e-01,1.816958036244614050e+00,-2.755275155823255773e+00,4.325110155209586082e+00,-2.923191309846515651e+00,1.303768542020407040e-01
-2.688689627232633939e+00,-1.738724175511379144e-01,-1.030954829935581074e+00,-2.644483312226839189e+00,1.974297626798943384e+00,3.699974762692363583e+00,2.989767746703364537e+00,6.480868790777094546e+00,-3.843343909412396897e+00,-4.981995867503428599e+00
2.998649051478423644e-01,1.380473732980817658e+00,-1.628403221918233612e+00,-1.519985908661510621e+00,-2.645053146425198065e-01,1.667200250976748066e-01,2.552459197713687900e-01,1.578890700939155067e+00,-6.231996166616227129e-01,3.367557860974557116e-01
9.286974730975998682e-01,6.292872172332408809e-01,-2.796839873835779144e+00,-3.306994374593159591e+00,2.515829767373361392e+00,2.188617375539251952e+00,1.571541020824952284e+00,1.649463597268550075e+00,-1.734893617135185195e+00,-1.435657539634121349e+00
-4.047736295972754306e+00,-1.445832945296160688e+00,4.311710019627753354e+00,-2.174746004552616796e-01,2.886451646572822938e-01,-2.073907751670049038e+00,-9.428067033832121524e-01,-7.964340805301617365e-03,6.578079271328078903e-01,2.826222736747695308e+00
-4.291617719920850504e-01,2.927361045306042797e-01,4.048372594984357420e-01,-3.006988650772655092e-01,1.315425349189354165e-01,-6.038756077027755964e-01,-1.566604184429706947e+00,-1.074020661719487180e+00,1.012057108075623546e-01,2.911241402370023934e+00
-1.423121500841716625e+00,3.788383093770562482e+00,-2.437670990309015906e+00,2.642276576982112601e+00,1.860759421615512110e+00,2.227651367549697170e+00,-3.428094487076123187e+00,-4.814546388597591431e-01,-2.190782818699062773e+00,-8.476568255900929216e-02
-2.657518593969598442e+00,3.925163524748768396e+00,-2.158321294033612503e+00,1.954360028142673400e+00,5.764113267641732818e-01,1.601115855773969088e+00,2.252930800050307880e-01,2.701374537518063335e+00,-2.049497384514324949e+00,-3.999297149587164313e+00
-3.690092602460026683e+00,-5.449624854293233511e-01,-1.353983074178358947e+00,-3.549878240464749979e-01,2.702826257765991613e+00,1.729051573161996203e+00,2.005768180789345934e+00,6.898756422297083191e-01,-1.984634092595570110e+00,2.956226831493040663e-01
-2.759032751880340584e+00,1.435028301822740104e+00,5.296284177725283371e-01,-1.417593539059225805e+00,3.089471967293775378e+00,1.248405435906306593e+00,-8.053469759734070976e-01,2.720144258275468019e+00,-1.681504597273942636e+00,-2.066984097841668699e+00
-3.639705041323850310e+00,-1.061127477141894815e+00,8.371883340159911313e-01,-2.920483602201784379e-01,-3.700094949535923661e-01,3.862936254554369953e-01,-1.274571589410697925e-01,1.337859746736057787e+00,-1.710025543495703459e+00,3.622499559276548098e+00
-3.081976292200550915e+00,-5.423389721713647305e-01,9.591873129820669419e-01,4.163115819202175771e+00,2.852736051499960013e-02,1.058555487720695965e-01,1.557709424083441263e+00,-9.324288170623731276e-01,1.679653746591611707e-01,-2.499520412613719600e+00
-4.304589256708368339e+00,-4.604050002998519631e+00,2.323837683460624248e+00,3.694558855121613306e+00,-9.670994944196991128e-01,1.091835740409123900e+00,5.963960711358595290e+00,1.410621552156271719e+00,-5.022968295493228652e-01,-4.732171250713918198e+00
-6.799713200526866785e-01,-6.121875198070938495e-01,4.060928077701646544e-01,3.670479418485228962e+00,-1.425342010124495573e+00,-1.064538971074853180e+00,2.115936885512155641e+00,-1.806249375143806901e+00,1.565574747808568645e+00,-2.088285566304421081e+00
6.667254854090174376e-01,-3.168913604008025686e+00,3.353114425015974120e+00,-1.768528710566897644e+00,1.375302977576666308e+00,-2.771296815998084639e+00,3.754340080195106566e-01,-1.922026804570378999e+00,3.189782322231394573e+00,1.330841158604471275e+00
-3.255468202893098351e+00,1.033297748488621437e+00,-3.134587175050000951e-01,2.628172943578647391e+00,-1.059871656947507290e+00,1.064194161515843007e+00,-1.580671506905673596e+00,7.074694058596833202e-01,-2.029862458183288254e+00,2.235586435860568599e+00
3.560668572091344686e+00,2.048834147678576301e+00,-8.636910914989130106e+00,1.620856801509034995e+00,-2.469830377860489534e+00,2.294161335839817184e+00,-5.884284718422350124e-01,-4.067400832775092567e+00,-1.971720547474888008e+00,7.717158760735401302e+00
-3.461849498061610575e+00,4.803642641613805608e-01,-4.537162382957831142e-01,1.221105990841351741e+00,7.158815024154137063e-01,6.848955377649872389e-01,-2.984572797108739906e-01,-1.059138156319932023e-01,-1.486342212088175074e+00,2.081322548148818896e+00
-4.394439682073198128e+00,-1.835225456936825594e+00,4.358996408570874337e-01,2.795211647322958015e+00,-5.767469325901402044e-01,7.239165982650774822e-01,2.561241363751378231e+00,1.844922687007510831e-01,-1.194846081308241992e+00,3.168061977878551261e-01
-1.702454656399822852e+00,3.367078630957053065e+00,-1.015514186629388860e+00,-3.686912847497296752e-01,3.077683309260464739e+00,8.264211416599209770e-01,-8.262136211533288588e-01,1.165728358230353479e+00,-9.805645834767346969e-01,-3.062109229850648262e+00
4.660550260359741515e+00,2.178751186349472846e+00,-7.339312842007529980e+00,-8.571442201618992840e-01,-2.752094214811222628e-01,1.393879760633353726e+00,-2.327376456178171793e-01,-5.081677922309154383e+00,-7.308030419681017520e-01,6.141306931895087473e+00
1.487403427163371816e+00,6.156046003898154595e-01,-8.585507554354080639e+00,-4.104166600682219723e+00,2.738662596944777761e+00,1.732712391294626286e+00,4.795640945501872920e+00,-3.381317632585705724e+00,-1.481951087143443146e+00,5.247952097230154322e+00
4.267864563607872697e-01,3.107706275232885673e+00,-1.583126342509785900e+00,1.369934777855633001e+00,9.866798009607009590e-01,6.898261749429366319e-01,-2.809576740488409996e+00,-1.490488079938586452e+00,-5.667162870258835028e-01,4.102637166106433142e-01
-1.204644625283890491e+00,-5.596270727804267153e+00,3.204595321516535478e+00,-1.580607850550677540e+00,-1.097751057815912645e+00,4.724384462724628975e-01,1.149873882349311316e+00,1.498776694586467784e+00,-6.920047982912365114e-01,3.200069871940286248e+00
-4.484956436972424854e+00,-1.491083100809191819e+00,7.496065860850649187e-01,4.673385745982159278e-01,1.579680177008413011e+00,6.869507791452633683e-01,1.050000643117527943e+00,-1.091062514535678929e-02,-1.400375810785135400e+00,2.044786709602249175e+00
-6.421114799045994914e+00,-1.387006881984689244e+00,2.569684582906575088e-01,4.012769644289164717e+00,-6.505021602574743156e-01,1.415057180354779121e+00,2.974310547598861376e+00,1.577334084245990198e+00,-2.206016145735134160e+00,-7.833034876246074418e-01
-8.672387001975039311e-01,4.865124796419422637e+00,-1.761087857961683767e+00,-4.054750140603573527e-01,5.444555296438920777e+00,6.470495113753713667e-01,4.883835571563395206e-01,4.034143330854931264e-01,1.419187596366100479e-01,-7.634248726788882777e+00
-5.387663812029131805e+00,1.150488207903890725e+00,-1.747388346947445825e+00,-1.579473977869383816e+00,2.754379326222988311e+00,2.915973599140670558e+00,5.427189578012985294e-01,3.324946126351505882e+00,-4.284301230618439149e+00,1.199259840857848758e+00
-4.009379904299180453e+00,-1.950010917222016360e+00,2.737584674171557708e+00,-4.893342944569667452e-01,7.241824950287991669e-01,1.717065182583610294e-01,-2.137255088440042528e+00,1.129229575550994014e+00,-1.439452749591737302e+00,4.533090934751953682e+00
-4.487662664672029678e-01,1.402516394741269323e+00,-1.197921211052289436e+00,-4.936677131022406684e-01,9.458345973707764642e-01,9.326444435209850781e-01,-1.138941254080691579e+00,5.328540580896969914e-01,-1.168446546700124600e+00,7.160942009959399002e-01
-6.100471290260429669e-01,-1.912120127428806882e-02,8.511036100107958191e-01,-2.813546959430368588e+00,2.367097616377577651e+00,-5.942991748870554147e-01,-7.292709723315056181e-01,5.478217892989505344e-01,2.457052185932298016e-01,9.941974334888072917e-01
3.886741613555386721e-01,-3.066176612035889093e-01,-8.543429661540358211e-02,-1.205516700821135601e+00,1.380410199848483899e+00,-2.026842509098969458e-01,-8.027501958740685950e-01,-1.921415582730560345e+00,2.487668362969088776e-01,2.555829179073043633e+00
-3.640908881110135553e+00,-7.983259704332681395e-01,7.593615307923755608e-01,8.287657959390344331e-01,-2.589684963531908579e-01,-3.408028512285454781e-01,-7.998806199293539976e-01,-1.229776342000945988e+00,-9.483660518358192348e-01,5.374554980198809062e+00
-1.551564939153365685e+00,9.906127787933201034e-01,-3.761976830933235760e-01,1.227132818998143193e+00,5.285578338634877582e-01,6.049564543636734015e-01,-3.051867793533347140e-01,1.389154742106484264e-01,-7.626413520213191077e-01,-4.712368722753126349e-01
